method,power,fdp,seed
vanilla,0.98,0.20967741935483872,186
multiple,0.98,0,186
vanilla,0.92,0,187
multiple,0.98,0.02,187
vanilla,1,0.15254237288135594,188
multiple,1,0.0196078431372549,188
vanilla,0.98,0.057692307692307696,189
multiple,1,0.0196078431372549,189
vanilla,1,0.21875,190
multiple,1,0.0196078431372549,190
