method,power,fdp,seed
vanilla,0.84,0.08695652173913043,316
multiple,0.96,0.02040816326530612,316
vanilla,0.92,0.041666666666666664,317
multiple,0.98,0.02,317
vanilla,1,0.038461538461538464,318
multiple,0.98,0,318
vanilla,0.94,0.11320754716981132,319
multiple,1,0,319
vanilla,0.98,0.1694915254237288,320
multiple,0.98,0.07547169811320754,320
