method,power,fdp,seed
vanilla,0.86,0.10416666666666667,406
multiple,0.94,0.020833333333333332,406
vanilla,0.94,0.04081632653061224,407
multiple,0.94,0,407
vanilla,0.94,0.06,408
multiple,0.96,0.02040816326530612,408
vanilla,0.96,0.04,409
multiple,0.92,0.02127659574468085,409
vanilla,0.96,0.14285714285714285,410
multiple,0.86,0.022727272727272728,410
