method,power,fdp,seed
vanilla,0.86,0.06521739130434782,86
multiple,0.86,0.044444444444444446,86
vanilla,0.84,0.125,87
multiple,0.7,0,87
vanilla,0.62,0.03125,88
multiple,0.54,0,88
vanilla,0.92,0.08,89
multiple,0.82,0.023809523809523808,89
vanilla,0.9,0.1509433962264151,90
multiple,0.84,0.045454545454545456,90
