method,power,fdp,seed
vanilla,0.92,0,456
multiple,1,0.0196078431372549,456
vanilla,0.9,0.0625,457
multiple,0.94,0.04081632653061224,457
vanilla,0.98,0.125,458
multiple,1,0.05660377358490566,458
vanilla,0.96,0.07692307692307693,459
multiple,1,0,459
vanilla,1,0.13793103448275862,460
multiple,1,0.0196078431372549,460
