method,power,fdp,seed
vanilla,1,0.12280701754385964,276
multiple,1,0.0196078431372549,276
vanilla,0.92,0.02127659574468085,277
multiple,1,0,277
vanilla,0.96,0,278
multiple,1,0.0196078431372549,278
vanilla,0.88,0.022222222222222223,279
multiple,0.98,0.02,279
vanilla,0.96,0.07692307692307693,280
multiple,0.96,0.04,280
