method,power,fdp,seed
vanilla,0.94,0.16071428571428573,226
multiple,0.98,0.07547169811320754,226
vanilla,0.78,0.025,227
multiple,1,0.10714285714285714,227
vanilla,0.92,0.11538461538461539,228
multiple,0.96,0.04,228
vanilla,0.92,0.11538461538461539,229
multiple,0.94,0,229
vanilla,0.78,0.07142857142857142,230
multiple,0.88,0.043478260869565216,230
