method,power,fdp,seed
vanilla,0.92,0.1320754716981132,316
multiple,0.94,0.020833333333333332,316
vanilla,0.94,0.09615384615384616,317
multiple,0.96,0.02040816326530612,317
vanilla,0.98,0.057692307692307696,318
multiple,0.98,0,318
vanilla,0.94,0.14545454545454545,319
multiple,1,0.0196078431372549,319
vanilla,0.96,0.09433962264150944,320
multiple,0.98,0.0392156862745098,320
