method,power,fdp,seed
vanilla,1,0.07407407407407407,476
multiple,1,0.038461538461538464,476
vanilla,1,0.16666666666666666,477
multiple,0.96,0.07692307692307693,477
vanilla,1,0.09090909090909091,478
multiple,1,0,478
vanilla,0.98,0.057692307692307696,479
multiple,1,0,479
vanilla,1,0.12280701754385964,480
multiple,0.96,0.058823529411764705,480
