method,power,fdp,seed
vanilla,0.98,0.02,306
multiple,0.96,0,306
vanilla,0.88,0.022222222222222223,307
multiple,1,0.0196078431372549,307
vanilla,0.82,0.023809523809523808,308
multiple,0.92,0.041666666666666664,308
vanilla,0.98,0.10909090909090909,309
multiple,1,0.0196078431372549,309
vanilla,0.96,0.1111111111111111,310
multiple,1,0.05660377358490566,310
