method,power,fdp,seed
vanilla,0.96,0.09433962264150944,476
multiple,1,0.038461538461538464,476
vanilla,1,0.16666666666666666,477
multiple,0.98,0.057692307692307696,477
vanilla,0.98,0.234375,478
multiple,1,0,478
vanilla,0.98,0.07547169811320754,479
multiple,1,0,479
vanilla,0.98,0.19672131147540983,480
multiple,0.96,0.04,480
