method,power,fdp,seed
vanilla,0.92,0.08,171
multiple,0.96,0.02040816326530612,171
vanilla,0.98,0.07547169811320754,172
multiple,1,0,172
vanilla,0.98,0.19672131147540983,173
multiple,0.98,0.09259259259259259,173
vanilla,0.98,0.07547169811320754,174
multiple,0.96,0.04,174
vanilla,0.98,0.057692307692307696,175
multiple,1,0.038461538461538464,175
