method,power,fdp,seed
vanilla,0.96,0.02040816326530612,436
multiple,0.96,0,436
vanilla,0.9,0,437
multiple,0.96,0,437
vanilla,0.98,0.07547169811320754,438
multiple,0.94,0.04081632653061224,438
vanilla,0.94,0.11320754716981132,439
multiple,0.98,0,439
vanilla,0.92,0.041666666666666664,440
multiple,0.98,0,440
