method,power,fdp,seed
vanilla,0.96,0.2,196
multiple,1,0.0196078431372549,196
vanilla,0.84,0.045454545454545456,197
multiple,0.92,0,197
vanilla,0.92,0.1320754716981132,198
multiple,0.9,0.021739130434782608,198
vanilla,1,0.15254237288135594,199
multiple,1,0.0196078431372549,199
vanilla,0.94,0.09615384615384616,200
multiple,0.94,0,200
