method,power,fdp,seed
vanilla,0.92,0.061224489795918366,346
multiple,0.98,0,346
vanilla,0.9,0.1346153846153846,347
multiple,0.94,0.06,347
vanilla,0.98,0.14035087719298245,348
multiple,0.98,0.07547169811320754,348
vanilla,0.96,0.14285714285714285,349
multiple,0.9,0.021739130434782608,349
vanilla,0.88,0,350
multiple,0.88,0.043478260869565216,350
