method,power,fdp,seed
vanilla,0.8,0.024390243902439025,151
multiple,0.68,0,151
vanilla,0.78,0.04878048780487805,152
multiple,0.76,0.02564102564102564,152
vanilla,0.86,0.0851063829787234,153
multiple,0.8,0.024390243902439025,153
vanilla,0.84,0,154
multiple,0.56,0,154
vanilla,0.74,0.075,155
multiple,0.7,0.027777777777777776,155
