method,power,fdp,seed
vanilla,0.98,0.09259259259259259,391
multiple,0.98,0.02,391
vanilla,0.98,0.07547169811320754,392
multiple,1,0.0196078431372549,392
vanilla,1,0.10714285714285714,393
multiple,0.98,0,393
vanilla,0.96,0.058823529411764705,394
multiple,0.98,0.0392156862745098,394
vanilla,0.98,0.14035087719298245,395
multiple,0.98,0.0392156862745098,395
