method,power,fdp,seed
vanilla,0.98,0.10909090909090909,466
multiple,0.94,0,466
vanilla,0.98,0.07547169811320754,467
multiple,0.98,0.02,467
vanilla,1,0.05660377358490566,468
multiple,0.98,0,468
vanilla,0.94,0.0784313725490196,469
multiple,0.98,0.057692307692307696,469
vanilla,0.98,0.10909090909090909,470
multiple,1,0,470
