method,power,fdp,seed
vanilla,0.96,0.04,211
multiple,1,0,211
vanilla,0.98,0.057692307692307696,212
multiple,1,0.07407407407407407,212
vanilla,0.98,0.1694915254237288,213
multiple,0.98,0,213
vanilla,1,0.21875,214
multiple,1,0.07407407407407407,214
vanilla,1,0.10714285714285714,215
multiple,1,0.038461538461538464,215
