method,power,fdp,seed
vanilla,0.98,0.18333333333333332,441
multiple,0.94,0.04081632653061224,441
vanilla,0.8,0.024390243902439025,442
multiple,0.92,0.041666666666666664,442
vanilla,0.86,0.14,443
multiple,0.8,0,443
vanilla,0.82,0.08888888888888889,444
multiple,1,0.0196078431372549,444
vanilla,0.68,0.02857142857142857,445
multiple,0.9,0.021739130434782608,445
