method,power,fdp,seed
vanilla,0.94,0.020833333333333332,421
multiple,1,0.0196078431372549,421
vanilla,1,0.09090909090909091,422
multiple,1,0.0196078431372549,422
vanilla,0.96,0.07692307692307693,423
multiple,1,0.05660377358490566,423
vanilla,0.98,0.10909090909090909,424
multiple,1,0.07407407407407407,424
vanilla,0.98,0.07547169811320754,425
multiple,1,0.038461538461538464,425
