method,power,fdp,seed
vanilla,0.96,0.14285714285714285,376
multiple,1,0,376
vanilla,0.94,0.09615384615384616,377
multiple,0.94,0.04081632653061224,377
vanilla,0.96,0.058823529411764705,378
multiple,1,0,378
vanilla,0.98,0.14035087719298245,379
multiple,1,0,379
vanilla,0.96,0.04,380
multiple,1,0.0196078431372549,380
