method,power,fdp,seed
vanilla,0.88,0,361
multiple,0.9,0,361
vanilla,0.96,0.09433962264150944,362
multiple,0.96,0.04,362
vanilla,0.9,0.0625,363
multiple,0.86,0.06521739130434782,363
vanilla,0.92,0.061224489795918366,364
multiple,0.96,0.02040816326530612,364
vanilla,0.92,0.08,365
multiple,1,0.09090909090909091,365
