method,power,fdp,seed
vanilla,0.86,0,306
multiple,0.94,0,306
vanilla,0.8,0.024390243902439025,307
multiple,0.98,0.02,307
vanilla,0.76,0,308
multiple,0.84,0.045454545454545456,308
vanilla,0.98,0.10909090909090909,309
multiple,0.98,0.0392156862745098,309
vanilla,0.94,0.11320754716981132,310
multiple,1,0.05660377358490566,310
