method,power,fdp,seed
vanilla,0.9,0,261
multiple,0.96,0,261
vanilla,0.88,0.06382978723404255,262
multiple,0.92,0,262
vanilla,0.96,0.07692307692307693,263
multiple,0.84,0,263
vanilla,0.94,0.06,264
multiple,0.94,0.020833333333333332,264
vanilla,0.98,0.07547169811320754,265
multiple,1,0,265
