method,power,fdp,seed
vanilla,0.92,0.11538461538461539,166
multiple,0.82,0.046511627906976744,166
vanilla,0.84,0.08695652173913043,167
multiple,0.98,0.057692307692307696,167
vanilla,0.82,0.10869565217391304,168
multiple,0.76,0.02564102564102564,168
vanilla,0.9,0.021739130434782608,169
multiple,0.98,0.02,169
vanilla,0.96,0.09433962264150944,170
multiple,0.88,0.043478260869565216,170
