method,power,fdp,seed
vanilla,0.98,0.0392156862745098,361
multiple,1,0,361
vanilla,0.9,0.0425531914893617,362
multiple,1,0.038461538461538464,362
vanilla,0.92,0.08,363
multiple,0.96,0.058823529411764705,363
vanilla,0.96,0.09433962264150944,364
multiple,0.98,0,364
vanilla,0.98,0.02,365
multiple,1,0.05660377358490566,365
