method,power,fdp,seed
vanilla,0.98,0,306
multiple,1,0,306
vanilla,0.88,0.022222222222222223,307
multiple,1,0.0196078431372549,307
vanilla,0.9,0.0425531914893617,308
multiple,0.98,0.02,308
vanilla,1,0.05660377358490566,309
multiple,1,0.038461538461538464,309
vanilla,0.98,0.057692307692307696,310
multiple,1,0.0196078431372549,310
