method,power,fdp,seed
vanilla,0.86,0.044444444444444446,181
multiple,0.94,0.020833333333333332,181
vanilla,0.88,0.13725490196078433,182
multiple,0.92,0.02127659574468085,182
vanilla,0.92,0.11538461538461539,183
multiple,0.96,0.058823529411764705,183
vanilla,0.82,0.046511627906976744,184
multiple,0.92,0,184
vanilla,0.94,0.09615384615384616,185
multiple,0.96,0.04,185
