method,power,fdp,seed
vanilla,1,0.05660377358490566,446
multiple,1,0.0196078431372549,446
vanilla,0.84,0,447
multiple,0.96,0,447
vanilla,0.8,0.024390243902439025,448
multiple,0.96,0.02040816326530612,448
vanilla,0.9,0.0425531914893617,449
multiple,0.98,0.0392156862745098,449
vanilla,0.96,0.04,450
multiple,1,0,450
