method,power,fdp,seed
vanilla,1,0.12280701754385964,216
multiple,1,0.0196078431372549,216
vanilla,0.92,0.14814814814814814,217
multiple,1,0.05660377358490566,217
vanilla,1,0.07407407407407407,218
multiple,1,0.0196078431372549,218
vanilla,0.98,0.09259259259259259,219
multiple,0.94,0.04081632653061224,219
vanilla,0.98,0.02,220
multiple,1,0,220
