method,power,fdp,seed
vanilla,0.62,0,1
multiple,0.72,0,1
vanilla,0.96,0.07692307692307693,2
multiple,0.92,0.02127659574468085,2
vanilla,0.62,0.03125,3
multiple,0.62,0.03125,3
vanilla,0.92,0.08,4
multiple,0.92,0.041666666666666664,4
vanilla,0.92,0.09803921568627451,5
multiple,0.86,0.06521739130434782,5
