method,power,fdp,seed
vanilla,0.82,0.023809523809523808,86
multiple,0.86,0.044444444444444446,86
vanilla,0.72,0.05263157894736842,87
multiple,0.74,0,87
vanilla,0.76,0.05,88
multiple,0.48,0,88
vanilla,0.8,0.024390243902439025,89
multiple,0.68,0,89
vanilla,0.78,0.13333333333333333,90
multiple,0.8,0.047619047619047616,90
