method,power,fdp,seed
vanilla,0.88,0.08333333333333333,236
multiple,0.78,0,236
vanilla,0.9,0,237
multiple,0.88,0,237
vanilla,0.9,0.0425531914893617,238
multiple,0.92,0,238
vanilla,0.92,0.09803921568627451,239
multiple,0.94,0.020833333333333332,239
vanilla,0.86,0.06521739130434782,240
multiple,0.78,0,240
