method,power,fdp,seed
vanilla,0.8,0,1
multiple,0.8,0,1
vanilla,0.98,0.07547169811320754,2
multiple,0.98,0.0392156862745098,2
vanilla,0.7,0.027777777777777776,3
multiple,0.72,0.02702702702702703,3
vanilla,0.96,0.04,4
multiple,0.96,0.04,4
vanilla,0.94,0.09615384615384616,5
multiple,0.94,0.04081632653061224,5
