method,power,fdp,seed
vanilla,0.88,0.06382978723404255,111
multiple,0.92,0.041666666666666664,111
vanilla,1,0.21875,112
multiple,0.92,0.08,112
vanilla,0.94,0.12962962962962962,113
multiple,0.88,0.022222222222222223,113
vanilla,0.86,0.1568627450980392,114
multiple,0.82,0.046511627906976744,114
vanilla,0.88,0.022222222222222223,115
multiple,0.94,0,115
