method,power,fdp,seed
vanilla,0.86,0.044444444444444446,86
multiple,0.92,0.061224489795918366,86
vanilla,0.9,0.0425531914893617,87
multiple,0.98,0.02,87
vanilla,0.92,0.041666666666666664,88
multiple,0.94,0.020833333333333332,88
vanilla,0.96,0.07692307692307693,89
multiple,0.94,0,89
vanilla,0.94,0.11320754716981132,90
multiple,0.98,0.0392156862745098,90
