method,power,fdp,seed
vanilla,0.96,0.2,26
multiple,0.94,0.06,26
vanilla,0.62,0,27
multiple,0.8,0,27
vanilla,0.8,0.047619047619047616,28
multiple,0.84,0.023255813953488372,28
vanilla,0.76,0.09523809523809523,29
multiple,0.8,0.024390243902439025,29
vanilla,0.88,0.043478260869565216,30
multiple,0.92,0.02127659574468085,30
