method,power,fdp,seed
vanilla,0.72,0.02702702702702703,46
multiple,0.82,0.023809523809523808,46
vanilla,0.7,0.027777777777777776,47
multiple,0.8,0,47
vanilla,0.78,0.04878048780487805,48
multiple,0.84,0.023255813953488372,48
vanilla,0.86,0.0851063829787234,49
multiple,0.82,0.023809523809523808,49
vanilla,0.88,0.13725490196078433,50
multiple,0.96,0.02040816326530612,50
