method,power,fdp,seed
vanilla,0.88,0.043478260869565216,231
multiple,0.6,0,231
vanilla,0.6,0.03225806451612903,232
multiple,0.8,0,232
vanilla,0.78,0.04878048780487805,233
multiple,0.84,0.06666666666666667,233
vanilla,0.88,0.08333333333333333,234
multiple,0.66,0,234
vanilla,0.56,0,235
multiple,0.62,0,235
