method,power,fdp,seed
vanilla,1,0.07407407407407407,436
multiple,0.94,0,436
vanilla,0.96,0.07692307692307693,437
multiple,0.96,0.02040816326530612,437
vanilla,1,0.12280701754385964,438
multiple,0.94,0.04081632653061224,438
vanilla,0.92,0.08,439
multiple,0.96,0.02040816326530612,439
vanilla,0.98,0.15517241379310345,440
multiple,0.98,0.0392156862745098,440
