method,power,fdp,seed
vanilla,0.98,0.057692307692307696,486
multiple,0.96,0.04,486
vanilla,0.98,0.125,487
multiple,0.98,0.02,487
vanilla,0.92,0.02127659574468085,488
multiple,0.94,0,488
vanilla,1,0.07407407407407407,489
multiple,0.92,0,489
vanilla,0.82,0.023809523809523808,490
multiple,0.96,0.04,490
