method,power,fdp,seed
vanilla,0.98,0,81
multiple,1,0,81
vanilla,0.9,0.08163265306122448,82
multiple,0.96,0.04,82
vanilla,0.96,0.07692307692307693,83
multiple,0.98,0.0392156862745098,83
vanilla,0.82,0.06818181818181818,84
multiple,0.82,0.046511627906976744,84
vanilla,0.94,0.06,85
multiple,0.96,0.04,85
