method,power,fdp,seed
vanilla,0.9,0,246
multiple,0.8,0.024390243902439025,246
vanilla,0.9,0.11764705882352941,247
multiple,0.68,0,247
vanilla,0.82,0.046511627906976744,248
multiple,0.94,0,248
vanilla,0.94,0.22950819672131148,249
multiple,0.78,0.04878048780487805,249
vanilla,0.76,0.09523809523809523,250
multiple,0.72,0,250
