method,power,fdp,seed
vanilla,0.92,0.08,196
multiple,0.94,0.020833333333333332,196
vanilla,0,0,197
multiple,0,0,197
vanilla,0.84,0.023255813953488372,198
multiple,0.8,0,198
vanilla,0.96,0.21311475409836064,199
multiple,0.9,0.021739130434782608,199
vanilla,0.92,0.11538461538461539,200
multiple,0.46,0,200
