method,power,fdp,seed
vanilla,0.98,0.07547169811320754,246
multiple,1,0.0196078431372549,246
vanilla,0.98,0.20967741935483872,247
multiple,1,0.0196078431372549,247
vanilla,1,0.038461538461538464,248
multiple,1,0,248
vanilla,1,0.20634920634920634,249
multiple,1,0.05660377358490566,249
vanilla,0.94,0.0784313725490196,250
multiple,0.98,0,250
