method,power,fdp,seed
vanilla,0.96,0.15789473684210525,476
multiple,1,0.05660377358490566,476
vanilla,0.94,0.12962962962962962,477
multiple,0.92,0.061224489795918366,477
vanilla,0.94,0.06,478
multiple,0.94,0,478
vanilla,0.96,0.058823529411764705,479
multiple,0.98,0,479
vanilla,0.96,0.2,480
multiple,0.88,0,480
