method,power,fdp,seed
vanilla,0.88,0.10204081632653061,376
multiple,0.98,0,376
vanilla,0.84,0.16,377
multiple,0.88,0.043478260869565216,377
vanilla,0.92,0.11538461538461539,378
multiple,0.86,0,378
vanilla,0.92,0.1320754716981132,379
multiple,0.9,0,379
vanilla,0.9,0,380
multiple,0.9,0.021739130434782608,380
