method,power,fdp,seed
vanilla,0.86,0.022727272727272728,251
multiple,0.92,0,251
vanilla,0.88,0.043478260869565216,252
multiple,0.82,0,252
vanilla,0.82,0.046511627906976744,253
multiple,0.88,0.06382978723404255,253
vanilla,1,0.21875,254
multiple,0.92,0.02127659574468085,254
vanilla,0.78,0.09302325581395349,255
multiple,0.86,0.044444444444444446,255
