method,power,fdp,seed
vanilla,0.96,0.058823529411764705,346
multiple,0.98,0,346
vanilla,0.96,0.2,347
multiple,0.98,0.0392156862745098,347
vanilla,1,0.09090909090909091,348
multiple,1,0.038461538461538464,348
vanilla,0.98,0.07547169811320754,349
multiple,1,0.05660377358490566,349
vanilla,1,0.05660377358490566,350
multiple,1,0,350
