method,power,fdp,seed
vanilla,0.88,0.12,491
multiple,0.94,0.06,491
vanilla,0.98,0.14035087719298245,492
multiple,0.94,0,492
vanilla,0.9,0.021739130434782608,493
multiple,0.94,0,493
vanilla,0.92,0.041666666666666664,494
multiple,0.88,0.022222222222222223,494
vanilla,0.86,0.022727272727272728,495
multiple,0.96,0.02040816326530612,495
