method,power,fdp,seed
vanilla,0.98,0.19672131147540983,56
multiple,0.8,0,56
vanilla,0.92,0.1320754716981132,57
multiple,0.82,0,57
vanilla,0.78,0.13333333333333333,58
multiple,0.7,0,58
vanilla,0.74,0,59
multiple,0.82,0.023809523809523808,59
vanilla,0.86,0.022727272727272728,60
multiple,0.8,0,60
