method,power,fdp,seed
vanilla,0.9,0.021739130434782608,461
multiple,0.94,0,461
vanilla,0.74,0,462
multiple,0.98,0.02,462
vanilla,0.92,0,463
multiple,1,0,463
vanilla,0.96,0.14285714285714285,464
multiple,0.94,0.04081632653061224,464
vanilla,0.92,0.041666666666666664,465
multiple,0.96,0,465
