method,power,fdp,seed
vanilla,0.92,0.11538461538461539,256
multiple,1,0.05660377358490566,256
vanilla,0.94,0.11320754716981132,257
multiple,0.98,0.02,257
vanilla,0.9,0.0425531914893617,258
multiple,0.96,0,258
vanilla,0.96,0.04,259
multiple,0.98,0.02,259
vanilla,0.96,0.09433962264150944,260
multiple,1,0.05660377358490566,260
