method,power,fdp,v
mkn,0.4125,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.25,0,0.75
pkn,0.35,0,1
pkn,0.3625,0,1.25
pkn,0.4125,0,1.5
pkn,0.425,0,1.75
pkn,0.45,0,2
pkn,0.4625,0,2.25
pkn,0.5,0,2.5
pkn,0.5125,0.023809523809523808,2.75
pkn,0.55,0.022222222222222223,3
pkn,0.55,0.022222222222222223,3.25
pkn,0.55,0.022222222222222223,3.5
pkn,0.55,0.043478260869565216,3.75
pkn,0.575,0.041666666666666664,4
pkn,0.575,0.041666666666666664,4.25
pkn,0.5875,0.04081632653061224,4.5
pkn,0.6125,0.0392156862745098,4.75
pkn,0.6125,0.057692307692307696,5
