method,power,fdp,v
mkn,0.3875,0,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.2875,0,0.75
pkn,0.3625,0,1
pkn,0.3625,0,1.25
pkn,0.4,0,1.5
pkn,0.4125,0,1.75
pkn,0.45,0.02702702702702703,2
pkn,0.5,0.047619047619047616,2.25
pkn,0.4875,0.04878048780487805,2.5
pkn,0.55,0.043478260869565216,2.75
pkn,0.55,0.043478260869565216,3
pkn,0.5625,0.0425531914893617,3.25
pkn,0.5875,0.04081632653061224,3.5
pkn,0.5875,0.06,3.75
pkn,0.6,0.058823529411764705,4
pkn,0.6125,0.057692307692307696,4.25
pkn,0.6,0.058823529411764705,4.5
pkn,0.6,0.058823529411764705,4.75
pkn,0.6125,0.09259259259259259,5
