method,power,fdp,v
mkn,0.5125,0.046511627906976744,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.2375,0,0.5
pkn,0.35,0,0.75
pkn,0.425,0.02857142857142857,1
pkn,0.45,0.05263157894736842,1.25
pkn,0.475,0.05,1.5
pkn,0.4875,0.04878048780487805,1.75
pkn,0.5125,0.046511627906976744,2
pkn,0.5125,0.046511627906976744,2.25
pkn,0.5125,0.046511627906976744,2.5
pkn,0.55,0.043478260869565216,2.75
pkn,0.55,0.043478260869565216,3
pkn,0.55,0.043478260869565216,3.25
pkn,0.55,0.043478260869565216,3.5
pkn,0.5625,0.0425531914893617,3.75
pkn,0.5875,0.04081632653061224,4
pkn,0.6,0.058823529411764705,4.25
pkn,0.6,0.058823529411764705,4.5
pkn,0.625,0.05660377358490566,4.75
pkn,0.625,0.05660377358490566,5
