method,power,fdp,v
mkn,0.725,0.03333333333333333,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.5625,0,0.75
pkn,0.625,0,1
pkn,0.6375,0,1.25
pkn,0.675,0,1.5
pkn,0.675,0,1.75
pkn,0.7125,0.017241379310344827,2
pkn,0.7125,0.03389830508474576,2.25
pkn,0.7125,0.03389830508474576,2.5
pkn,0.725,0.03333333333333333,2.75
pkn,0.725,0.03333333333333333,3
pkn,0.725,0.03333333333333333,3.25
pkn,0.725,0.03333333333333333,3.5
pkn,0.725,0.03333333333333333,3.75
pkn,0.7375,0.03278688524590164,4
pkn,0.7375,0.03278688524590164,4.25
pkn,0.75,0.03225806451612903,4.5
pkn,0.75,0.03225806451612903,4.75
pkn,0.75,0.03225806451612903,5
