method,power,fdp,v
mkn,0.475,0.02564102564102564,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1375,0,0.5
pkn,0.2875,0,0.75
pkn,0.35,0,1
pkn,0.3625,0,1.25
pkn,0.4375,0.027777777777777776,1.5
pkn,0.4625,0.02631578947368421,1.75
pkn,0.475,0.02564102564102564,2
pkn,0.4875,0.025,2.25
pkn,0.5125,0.023809523809523808,2.5
pkn,0.5125,0.023809523809523808,2.75
pkn,0.525,0.06666666666666667,3
pkn,0.525,0.06666666666666667,3.25
pkn,0.5375,0.06521739130434782,3.5
pkn,0.55,0.06382978723404255,3.75
pkn,0.55,0.06382978723404255,4
pkn,0.55,0.06382978723404255,4.25
pkn,0.575,0.061224489795918366,4.5
pkn,0.575,0.08,4.75
pkn,0.575,0.08,5
