method,power,fdp,v
mkn,0.575,0.02127659574468085,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.4375,0,0.75
pkn,0.5,0,1
pkn,0.5125,0,1.25
pkn,0.525,0,1.5
pkn,0.55,0,1.75
pkn,0.575,0,2
pkn,0.575,0.041666666666666664,2.25
pkn,0.575,0.041666666666666664,2.5
pkn,0.575,0.041666666666666664,2.75
pkn,0.575,0.041666666666666664,3
pkn,0.575,0.041666666666666664,3.25
pkn,0.575,0.061224489795918366,3.5
pkn,0.6,0.058823529411764705,3.75
pkn,0.6,0.058823529411764705,4
pkn,0.6,0.058823529411764705,4.25
pkn,0.6,0.07692307692307693,4.5
pkn,0.6,0.07692307692307693,4.75
pkn,0.625,0.09090909090909091,5
