method,power,fdp,v
mkn,0.5125,0.06818181818181818,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.1125,0,0.5
pkn,0.3,0,0.75
pkn,0.3375,0.03571428571428571,1
pkn,0.375,0.03225806451612903,1.25
pkn,0.4375,0.05405405405405406,1.5
pkn,0.475,0.05,1.75
pkn,0.5,0.09090909090909091,2
pkn,0.525,0.08695652173913043,2.25
pkn,0.525,0.08695652173913043,2.5
pkn,0.55,0.08333333333333333,2.75
pkn,0.5625,0.1,3
pkn,0.575,0.09803921568627451,3.25
pkn,0.575,0.09803921568627451,3.5
pkn,0.575,0.09803921568627451,3.75
pkn,0.575,0.09803921568627451,4
pkn,0.575,0.09803921568627451,4.25
pkn,0.5875,0.09615384615384616,4.5
pkn,0.5875,0.09615384615384616,4.75
pkn,0.5875,0.09615384615384616,5
