method,power,fdp,v
mkn,1,0.12087912087912088,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.875,0,0.5
pkn,0.975,0.012658227848101266,0.75
pkn,0.975,0.025,1
pkn,0.975,0.025,1.25
pkn,0.975,0.025,1.5
pkn,0.9875,0.024691358024691357,1.75
pkn,0.9875,0.036585365853658534,2
pkn,1,0.047619047619047616,2.25
pkn,1,0.058823529411764705,2.5
pkn,1,0.06976744186046512,2.75
pkn,1,0.06976744186046512,3
pkn,1,0.09090909090909091,3.25
pkn,1,0.10112359550561797,3.5
pkn,1,0.1111111111111111,3.75
pkn,1,0.1111111111111111,4
pkn,1,0.1111111111111111,4.25
pkn,1,0.1111111111111111,4.5
pkn,1,0.1111111111111111,4.75
pkn,1,0.12087912087912088,5
