method,power,fdp,v
mkn,0.8625,0.041666666666666664,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.8,0.015384615384615385,0.75
pkn,0.8,0.030303030303030304,1
pkn,0.8,0.030303030303030304,1.25
pkn,0.8,0.030303030303030304,1.5
pkn,0.8125,0.029850746268656716,1.75
pkn,0.8125,0.029850746268656716,2
pkn,0.8125,0.029850746268656716,2.25
pkn,0.825,0.029411764705882353,2.5
pkn,0.8375,0.028985507246376812,2.75
pkn,0.8375,0.028985507246376812,3
pkn,0.85,0.04225352112676056,3.25
pkn,0.85,0.04225352112676056,3.5
pkn,0.8625,0.041666666666666664,3.75
pkn,0.8625,0.0547945205479452,4
pkn,0.8625,0.0547945205479452,4.25
pkn,0.8625,0.0547945205479452,4.5
pkn,0.875,0.10256410256410256,4.75
pkn,0.875,0.10256410256410256,5
