method,power,fdp,v
mkn,0.4625,0.02631578947368421,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.25,0,0.75
pkn,0.35,0,1
pkn,0.3625,0,1.25
pkn,0.4,0.030303030303030304,1.5
pkn,0.425,0.02857142857142857,1.75
pkn,0.4625,0.02631578947368421,2
pkn,0.475,0.02564102564102564,2.25
pkn,0.5125,0.023809523809523808,2.5
pkn,0.5,0.047619047619047616,2.75
pkn,0.5375,0.044444444444444446,3
pkn,0.5625,0.0425531914893617,3.25
pkn,0.5375,0.044444444444444446,3.5
pkn,0.5875,0.04081632653061224,3.75
pkn,0.6125,0.0392156862745098,4
pkn,0.6125,0.0392156862745098,4.25
pkn,0.6125,0.0392156862745098,4.5
pkn,0.6125,0.0392156862745098,4.75
pkn,0.6125,0.0392156862745098,5
